location,year,age,value,variant
Argentina,2069,48,251.343,Medium
Argentina,2070,48,242.776,Medium
Argentina,2071,48,236.921,Medium
Argentina,2072,48,239.472,Medium
Argentina,2073,48,240.534,Medium
Argentina,2074,48,241.503,Medium
Argentina,2075,48,242.535,Medium
Argentina,2076,48,243.3605,Medium
Argentina,2077,48,244.2675,Medium
Argentina,2078,48,245.4365,Medium
Argentina,2079,48,246.5295,Medium
Argentina,2080,48,247.5075,Medium
Argentina,2081,48,248.519,Medium
Argentina,2082,48,249.371,Medium
Argentina,2083,48,249.874,Medium
Argentina,2084,48,250.2015,Medium
Argentina,2085,48,250.427,Medium
Argentina,2086,48,250.2165,Medium
Argentina,2087,48,249.393,Medium
Argentina,2088,48,248.0985,Medium
Argentina,2089,48,246.3255,Medium
Argentina,2090,48,244.213,Medium
Argentina,2091,48,242.0965,Medium
Argentina,2092,48,239.836,Medium
Argentina,2093,48,237.319,Medium
Argentina,2094,48,234.44,Medium
Argentina,2095,48,231.191,Medium
Argentina,2096,48,227.783,Medium
Argentina,2097,48,224.3885,Medium
Argentina,2098,48,220.9765,Medium
Argentina,2099,48,217.2345,Medium
Argentina,2100,48,213.418,Medium
Argentina,2024,49,280.76,Medium
Argentina,2025,49,288.522,Medium
Argentina,2026,49,296.7545,Medium
Argentina,2027,49,302.946,Medium
Argentina,2028,49,306.7255,Medium
Argentina,2029,49,309.1255,Medium
Argentina,2030,49,310.0935,Medium
Argentina,2031,49,310.325,Medium
Argentina,2032,49,309.7865,Medium
Argentina,2033,49,309.9015,Medium
Argentina,2034,49,310.2485,Medium
Argentina,2035,49,311.506,Medium
Argentina,2036,49,314.496,Medium
Argentina,2037,49,318.6305,Medium
Argentina,2038,49,322.5565,Medium
Argentina,2039,49,326.935,Medium
Argentina,2040,49,331.537,Medium
Argentina,2041,49,334.183,Medium
Argentina,2042,49,337.024,Medium
Argentina,2043,49,339.622,Medium
Argentina,2044,49,339.4555,Medium
Argentina,2045,49,336.3425,Medium
Argentina,2046,49,332.7795,Medium
Argentina,2047,49,331.1365,Medium
Argentina,2048,49,332.705,Medium
Argentina,2049,49,333.689,Medium
Argentina,2050,49,331.779,Medium
Argentina,2051,49,330.1905,Medium
Argentina,2052,49,329.163,Medium
Argentina,2053,49,329.155,Medium
Argentina,2054,49,331.658,Medium
Argentina,2055,49,333.7415,Medium
Argentina,2056,49,334.008,Medium
Argentina,2057,49,340.6285,Medium
Argentina,2058,49,347.2165,Medium
Argentina,2059,49,349.892,Medium
Argentina,2060,49,353.288,Medium
Argentina,2061,49,349.121,Medium
Argentina,2062,49,348.3275,Medium
Argentina,2063,49,357.8075,Medium
Argentina,2064,49,361.8565,Medium
Argentina,2065,49,353.405,Medium
Argentina,2066,49,341.6495,Medium
Argentina,2067,49,329.816,Medium
Argentina,2068,49,308.8365,Medium
Argentina,2069,49,273.388,Medium
Argentina,2070,49,250.9985,Medium
Argentina,2071,49,242.449,Medium
Argentina,2072,49,236.608,Medium
Argentina,2073,49,239.1605,Medium
Argentina,2074,49,240.226,Medium
Argentina,2075,49,241.199,Medium
Argentina,2076,49,242.235,Medium
Argentina,2077,49,243.065,Medium
Argentina,2078,49,243.976,Medium
Argentina,2079,49,245.148,Medium
Argentina,2080,49,246.2445,Medium
Argentina,2081,49,247.226,Medium
Argentina,2082,49,248.241,Medium
Argentina,2083,49,249.097,Medium
Argentina,2084,49,249.6045,Medium
Argentina,2085,49,249.936,Medium
Argentina,2086,49,250.1655,Medium
Argentina,2087,49,249.96,Medium
Argentina,2088,49,249.142,Medium
Argentina,2089,49,247.8535,Medium
Argentina,2090,49,246.0865,Medium
Argentina,2091,49,243.98,Medium
Argentina,2092,49,241.8695,Medium
Argentina,2093,49,239.615,Medium
Argentina,2094,49,237.1045,Medium
Argentina,2095,49,234.2325,Medium
Argentina,2096,49,230.9895,Medium
Argentina,2097,49,227.5875,Medium
Argentina,2098,49,224.1995,Medium
Argentina,2099,49,220.7935,Medium
Argentina,2100,49,217.058,Medium
Argentina,2024,50,272.011,Medium
Argentina,2025,50,279.946,Medium
Argentina,2026,50,287.6945,Medium
Argentina,2027,50,295.9135,Medium
Argentina,2028,50,302.099,Medium
Argentina,2029,50,305.8795,Medium
Argentina,2030,50,308.283,Medium
Argentina,2031,50,309.2595,Medium
Argentina,2032,50,309.502,Medium
Argentina,2033,50,308.9765,Medium
Argentina,2034,50,309.104,Medium
Argentina,2035,50,309.4615,Medium
Argentina,2036,50,310.7265,Medium
Argentina,2037,50,313.72,Medium
Argentina,2038,50,317.856,Medium
Argentina,2039,50,321.784,Medium
Argentina,2040,50,326.164,Medium
Argentina,2041,50,330.7675,Medium
Argentina,2042,50,333.4185,Medium
Argentina,2043,50,336.264,Medium
Argentina,2044,50,338.8675,Medium
Argentina,2045,50,338.7125,Medium
Argentina,2046,50,335.617,Medium
Argentina,2047,50,332.072,Medium
Argentina,2048,50,330.443,Medium
Argentina,2049,50,332.0195,Medium
Argentina,2050,50,333.0125,Medium
Argentina,2051,50,331.1165,Medium
Argentina,2052,50,329.5405,Medium
Argentina,2053,50,328.5245,Medium
Argentina,2054,50,328.526,Medium
Argentina,2055,50,331.0335,Medium
Argentina,2056,50,333.123,Medium
Argentina,2057,50,333.399,Medium
Argentina,2058,50,340.017,Medium
Argentina,2059,50,346.603,Medium
Argentina,2060,50,349.2835,Medium
Argentina,2061,50,352.6825,Medium
Argentina,2062,50,348.532,Medium
Argentina,2063,50,347.7495,Medium
Argentina,2064,50,357.223,Medium
Argentina,2065,50,361.2745,Medium
Argentina,2066,50,352.8455,Medium
Argentina,2067,50,341.117,Medium
Argentina,2068,50,329.31,Medium
Argentina,2069,50,308.37,Medium
Argentina,2070,50,272.9815,Medium
Argentina,2071,50,250.632,Medium
Argentina,2072,50,242.101,Medium
Argentina,2073,50,236.274,Medium
Argentina,2074,50,238.8285,Medium
Argentina,2075,50,239.8985,Medium
Argentina,2076,50,240.8755,Medium
Argentina,2077,50,241.9155,Medium
Argentina,2078,50,242.75,Medium
Argentina,2079,50,243.6645,Medium
Argentina,2080,50,244.84,Medium
Argentina,2081,50,245.941,Medium
Argentina,2082,50,246.9265,Medium
Argentina,2083,50,247.9445,Medium
Argentina,2084,50,248.8045,Medium
Argentina,2085,50,249.317,Medium
Argentina,2086,50,249.6535,Medium
Argentina,2087,50,249.888,Medium
Argentina,2088,50,249.6875,Medium
Argentina,2089,50,248.875,Medium
Argentina,2090,50,247.5925,Medium
Argentina,2091,50,245.832,Medium
Argentina,2092,50,243.732,Medium
Argentina,2093,50,241.6275,Medium
Argentina,2094,50,239.38,Medium
Argentina,2095,50,236.8765,Medium
Argentina,2096,50,234.011,Medium
Argentina,2097,50,230.7755,Medium
Argentina,2098,50,227.3805,Medium
Argentina,2099,50,223.999,Medium
Argentina,2100,50,220.5995,Medium
Argentina,2024,51,263.053,Medium
Argentina,2025,51,271.1545,Medium
Argentina,2026,51,279.075,Medium
Argentina,2027,51,286.81,Medium
Argentina,2028,51,295.0155,Medium
Argentina,2029,51,301.1945,Medium
Argentina,2030,51,304.9755,Medium
Argentina,2031,51,307.384,Medium
Argentina,2032,51,308.37,Medium
Argentina,2033,51,308.625,Medium
Argentina,2034,51,308.1145,Medium
Argentina,2035,51,308.254,Medium
Argentina,2036,51,308.6225,Medium
Argentina,2037,51,309.896,Medium
Argentina,2038,51,312.894,Medium
Argentina,2039,51,317.0315,Medium
Argentina,2040,51,320.9615,Medium
Argentina,2041,51,325.343,Medium
Argentina,2042,51,329.947,Medium
Argentina,2043,51,332.6035,Medium
Argentina,2044,51,335.454,Medium
Argentina,2045,51,338.063,Medium
Argentina,2046,51,337.9205,Medium
Argentina,2047,51,334.844,Medium
Argentina,2048,51,331.319,Medium
Argentina,2049,51,329.706,Medium
Argentina,2050,51,331.29,Medium
Argentina,2051,51,332.291,Medium
Argentina,2052,51,330.4095,Medium
Argentina,2053,51,328.8475,Medium
Argentina,2054,51,327.8445,Medium
Argentina,2055,51,327.8565,Medium
Argentina,2056,51,330.369,Medium
Argentina,2057,51,332.4645,Medium
Argentina,2058,51,332.75,Medium
Argentina,2059,51,339.366,Medium
Argentina,2060,51,345.95,Medium
Argentina,2061,51,348.6355,Medium
Argentina,2062,51,352.0385,Medium
Argentina,2063,51,347.9055,Medium
Argentina,2064,51,347.1345,Medium
Argentina,2065,51,356.6015,Medium
Argentina,2066,51,360.656,Medium
Argentina,2067,51,352.251,Medium
Argentina,2068,51,340.551,Medium
Argentina,2069,51,328.772,Medium
Argentina,2070,51,307.8745,Medium
Argentina,2071,51,272.55,Medium
Argentina,2072,51,250.243,Medium
Argentina,2073,51,241.7315,Medium
Argentina,2074,51,235.9195,Medium
Argentina,2075,51,238.476,Medium
Argentina,2076,51,239.55,Medium
Argentina,2077,51,240.532,Medium
Argentina,2078,51,241.5765,Medium
Argentina,2079,51,242.415,Medium
Argentina,2080,51,243.334,Medium
Argentina,2081,51,244.514,Medium
Argentina,2082,51,245.6185,Medium
Argentina,2083,51,246.608,Medium
Argentina,2084,51,247.6305,Medium
Argentina,2085,51,248.495,Medium
Argentina,2086,51,249.012,Medium
Argentina,2087,51,249.3535,Medium
Argentina,2088,51,249.5935,Medium
Argentina,2089,51,249.3985,Medium
Argentina,2090,51,248.592,Medium
Argentina,2091,51,247.316,Medium
Argentina,2092,51,245.562,Medium
Argentina,2093,51,243.469,Medium
Argentina,2094,51,241.372,Medium
Argentina,2095,51,239.131,Medium
Argentina,2096,51,236.634,Medium
Argentina,2097,51,233.776,Medium
Argentina,2098,51,230.548,Medium
Argentina,2099,51,227.16,Medium
Argentina,2100,51,223.7855,Medium
Argentina,2024,52,255.344,Medium
Argentina,2025,52,262.154,Medium
Argentina,2026,52,270.2385,Medium
Argentina,2027,52,278.1435,Medium
Argentina,2028,52,285.866,Medium
Argentina,2029,52,294.0575,Medium
Argentina,2030,52,300.2285,Medium
Argentina,2031,52,304.0105,Medium
Argentina,2032,52,306.4255,Medium
Argentina,2033,52,307.4225,Medium
Argentina,2034,52,307.6905,Medium
Argentina,2035,52,307.195,Medium
Argentina,2036,52,307.347,Medium
Argentina,2037,52,307.727,Medium
Argentina,2038,52,309.011,Medium
Argentina,2039,52,312.014,Medium
Argentina,2040,52,316.1525,Medium
Argentina,2041,52,320.085,Medium
Argentina,2042,52,324.468,Medium
Argentina,2043,52,329.0725,Medium
Argentina,2044,52,331.735,Medium
Argentina,2045,52,334.5915,Medium
Argentina,2046,52,337.2065,Medium
Argentina,2047,52,337.0765,Medium
Argentina,2048,52,334.021,Medium
Argentina,2049,52,330.518,Medium
Argentina,2050,52,328.921,Medium
Argentina,2051,52,330.513,Medium
Argentina,2052,52,331.523,Medium
Argentina,2053,52,329.6575,Medium
Argentina,2054,52,328.1105,Medium
Argentina,2055,52,327.1205,Medium
Argentina,2056,52,327.1435,Medium
Argentina,2057,52,329.662,Medium
Argentina,2058,52,331.7645,Medium
Argentina,2059,52,332.0605,Medium
Argentina,2060,52,338.6735,Medium
Argentina,2061,52,345.2545,Medium
Argentina,2062,52,347.946,Medium
Argentina,2063,52,351.3535,Medium
Argentina,2064,52,347.2395,Medium
Argentina,2065,52,346.4805,Medium
Argentina,2066,52,355.94,Medium
Argentina,2067,52,359.998,Medium
Argentina,2068,52,351.6185,Medium
Argentina,2069,52,339.949,Medium
Argentina,2070,52,328.2,Medium
Argentina,2071,52,307.3475,Medium
Argentina,2072,52,272.0915,Medium
Argentina,2073,52,249.8295,Medium
Argentina,2074,52,241.3385,Medium
Argentina,2075,52,235.5425,Medium
Argentina,2076,52,238.1015,Medium
Argentina,2077,52,239.1805,Medium
Argentina,2078,52,240.1675,Medium
Argentina,2079,52,241.2165,Medium
Argentina,2080,52,242.0595,Medium
Argentina,2081,52,242.983,Medium
Argentina,2082,52,244.167,Medium
Argentina,2083,52,245.276,Medium
Argentina,2084,52,246.27,Medium
Argentina,2085,52,247.297,Medium
Argentina,2086,52,248.1665,Medium
Argentina,2087,52,248.689,Medium
Argentina,2088,52,249.0355,Medium
Argentina,2089,52,249.2805,Medium
Argentina,2090,52,249.0915,Medium
Argentina,2091,52,248.2915,Medium
Argentina,2092,52,247.022,Medium
Argentina,2093,52,245.2755,Medium
Argentina,2094,52,243.1905,Medium
Argentina,2095,52,241.1005,Medium
Argentina,2096,52,238.867,Medium
Argentina,2097,52,236.3775,Medium
Argentina,2098,52,233.527,Medium
Argentina,2099,52,230.307,Medium
Argentina,2100,52,226.927,Medium
Argentina,2024,53,247.44,Medium
Argentina,2025,53,254.3935,Medium
Argentina,2026,53,261.19,Medium
Argentina,2027,53,269.257,Medium
Argentina,2028,53,277.147,Medium
Argentina,2029,53,284.8555,Medium
Argentina,2030,53,293.0315,Medium
Argentina,2031,53,299.1955,Medium
Argentina,2032,53,302.979,Medium
Argentina,2033,53,305.401,Medium
Argentina,2034,53,306.4105,Medium
Argentina,2035,53,306.6925,Medium
Argentina,2036,53,306.2125,Medium
Argentina,2037,53,306.3785,Medium
Argentina,2038,53,306.7725,Medium
Argentina,2039,53,308.0665,Medium
Argentina,2040,53,311.074,Medium
Argentina,2041,53,315.2145,Medium
Argentina,2042,53,319.1495,Medium
Argentina,2043,53,323.5335,Medium
Argentina,2044,53,328.139,Medium
Argentina,2045,53,330.8085,Medium
Argentina,2046,53,333.6705,Medium
Argentina,2047,53,336.292,Medium
Argentina,2048,53,336.177,Medium
Argentina,2049,53,333.1435,Medium
Argentina,2050,53,329.6625,Medium
Argentina,2051,53,328.0825,Medium
Argentina,2052,53,329.683,Medium
Argentina,2053,53,330.703,Medium
Argentina,2054,53,328.8545,Medium
Argentina,2055,53,327.3235,Medium
Argentina,2056,53,326.348,Medium
Argentina,2057,53,326.383,Medium
Argentina,2058,53,328.908,Medium
Argentina,2059,53,331.0175,Medium
Argentina,2060,53,331.3245,Medium
Argentina,2061,53,337.935,Medium
Argentina,2062,53,344.5135,Medium
Argentina,2063,53,347.211,Medium
Argentina,2064,53,350.6235,Medium
Argentina,2065,53,346.5295,Medium
Argentina,2066,53,345.7835,Medium
Argentina,2067,53,355.2355,Medium
Argentina,2068,53,359.296,Medium
Argentina,2069,53,350.943,Medium
Argentina,2070,53,339.3065,Medium
Argentina,2071,53,327.5905,Medium
Argentina,2072,53,306.7865,Medium
Argentina,2073,53,271.603,Medium
Argentina,2074,53,249.389,Medium
Argentina,2075,53,240.9205,Medium
Argentina,2076,53,235.1415,Medium
Argentina,2077,53,237.703,Medium
Argentina,2078,53,238.787,Medium
Argentina,2079,53,239.7785,Medium
Argentina,2080,53,240.8325,Medium
Argentina,2081,53,241.6815,Medium
Argentina,2082,53,242.61,Medium
Argentina,2083,53,243.798,Medium
Argentina,2084,53,244.9115,Medium
Argentina,2085,53,245.9105,Medium
Argentina,2086,53,246.9425,Medium
Argentina,2087,53,247.817,Medium
Argentina,2088,53,248.345,Medium
Argentina,2089,53,248.6975,Medium
Argentina,2090,53,248.9485,Medium
Argentina,2091,53,248.7655,Medium
Argentina,2092,53,247.972,Medium
Argentina,2093,53,246.71,Medium
Argentina,2094,53,244.971,Medium
Argentina,2095,53,242.8935,Medium
Argentina,2096,53,240.8115,Medium
Argentina,2097,53,238.586,Medium
Argentina,2098,53,236.105,Medium
Argentina,2099,53,233.2625,Medium
Argentina,2100,53,230.0505,Medium
Argentina,2024,54,239.8465,Medium
Argentina,2025,54,246.4345,Medium
Argentina,2026,54,253.372,Medium
Argentina,2027,54,260.154,Medium
Argentina,2028,54,268.204,Medium
Argentina,2029,54,276.0785,Medium
Argentina,2030,54,283.7715,Medium
Argentina,2031,54,291.9315,Medium
Argentina,2032,54,298.0885,Medium
Argentina,2033,54,301.8745,Medium
Argentina,2034,54,304.3045,Medium
Argentina,2035,54,305.327,Medium
Argentina,2036,54,305.624,Medium
Argentina,2037,54,305.161,Medium
Argentina,2038,54,305.3415,Medium
Argentina,2039,54,305.749,Medium
Argentina,2040,54,307.054,Medium
Argentina,2041,54,310.0675,Medium
Argentina,2042,54,314.2105,Medium
Argentina,2043,54,318.148,Medium
Argentina,2044,54,322.5335,Medium
Argentina,2045,54,327.1395,Medium
Argentina,2046,54,329.815,Medium
Argentina,2047,54,332.6835,Medium
Argentina,2048,54,335.313,Medium
Argentina,2049,54,335.214,Medium
Argentina,2050,54,332.204,Medium
Argentina,2051,54,328.747,Medium
Argentina,2052,54,327.1845,Medium
Argentina,2053,54,328.794,Medium
Argentina,2054,54,329.8255,Medium
Argentina,2055,54,327.9955,Medium
Argentina,2056,54,326.4815,Medium
Argentina,2057,54,325.5215,Medium
Argentina,2058,54,325.57,Medium
Argentina,2059,54,328.102,Medium
Argentina,2060,54,330.219,Medium
Argentina,2061,54,330.5375,Medium
Argentina,2062,54,337.145,Medium
Argentina,2063,54,343.721,Medium
Argentina,2064,54,346.425,Medium
Argentina,2065,54,349.8425,Medium
Argentina,2066,54,345.77,Medium
Argentina,2067,54,345.038,Medium
Argentina,2068,54,354.4815,Medium
Argentina,2069,54,358.545,Medium
Argentina,2070,54,350.222,Medium
Argentina,2071,54,338.6215,Medium
Argentina,2072,54,326.94,Medium
Argentina,2073,54,306.1875,Medium
Argentina,2074,54,271.0815,Medium
Argentina,2075,54,248.9185,Medium
Argentina,2076,54,240.4735,Medium
Argentina,2077,54,234.713,Medium
Argentina,2078,54,237.2775,Medium
Argentina,2079,54,238.367,Medium
Argentina,2080,54,239.364,Medium
Argentina,2081,54,240.423,Medium
Argentina,2082,54,241.277,Medium
Argentina,2083,54,242.2105,Medium
Argentina,2084,54,243.404,Medium
Argentina,2085,54,244.523,Medium
Argentina,2086,54,245.5275,Medium
Argentina,2087,54,246.565,Medium
Argentina,2088,54,247.445,Medium
Argentina,2089,54,247.979,Medium
Argentina,2090,54,248.3375,Medium
Argentina,2091,54,248.594,Medium
Argentina,2092,54,248.4175,Medium
Argentina,2093,54,247.6315,Medium
Argentina,2094,54,246.377,Medium
Argentina,2095,54,244.6465,Medium
Argentina,2096,54,242.578,Medium
Argentina,2097,54,240.5045,Medium
Argentina,2098,54,238.2875,Medium
Argentina,2099,54,235.8145,Medium
Argentina,2100,54,232.9805,Medium
Argentina,2024,55,232.9085,Medium
Argentina,2025,55,238.7785,Medium
Argentina,2026,55,245.3515,Medium
Argentina,2027,55,252.273,Medium
Argentina,2028,55,259.041,Medium
Argentina,2029,55,267.072,Medium
Argentina,2030,55,274.928,Medium
Argentina,2031,55,282.6055,Medium
Argentina,2032,55,290.75,Medium
Argentina,2033,55,296.9,Medium
Argentina,2034,55,300.6895,Medium
Argentina,2035,55,303.1275,Medium
Argentina,2036,55,304.1625,Medium
Argentina,2037,55,304.475,Medium
Argentina,2038,55,304.031,Medium
Argentina,2039,55,304.228,Medium
Argentina,2040,55,304.651,Medium
Argentina,2041,55,305.9685,Medium
Argentina,2042,55,308.988,Medium
Argentina,2043,55,313.1325,Medium
Argentina,2044,55,317.0725,Medium
Argentina,2045,55,321.4595,Medium
Argentina,2046,55,326.066,Medium
Argentina,2047,55,328.7495,Medium
Argentina,2048,55,331.626,Medium
Argentina,2049,55,334.264,Medium
Argentina,2050,55,334.181,Medium
Argentina,2051,55,331.1955,Medium
Argentina,2052,55,327.764,Medium
Argentina,2053,55,326.221,Medium
Argentina,2054,55,327.8405,Medium
Argentina,2055,55,328.8835,Medium
Argentina,2056,55,327.0735,Medium
Argentina,2057,55,325.5785,Medium
Argentina,2058,55,324.6355,Medium
Argentina,2059,55,324.698,Medium
Argentina,2060,55,327.237,Medium
Argentina,2061,55,329.362,Medium
Argentina,2062,55,329.6935,Medium
Argentina,2063,55,336.298,Medium
Argentina,2064,55,342.8715,Medium
Argentina,2065,55,345.583,Medium
Argentina,2066,55,349.0055,Medium
Argentina,2067,55,344.956,Medium
Argentina,2068,55,344.239,Medium
Argentina,2069,55,353.6735,Medium
Argentina,2070,55,357.741,Medium
Argentina,2071,55,349.4495,Medium
Argentina,2072,55,337.8875,Medium
Argentina,2073,55,326.2435,Medium
Argentina,2074,55,305.546,Medium
Argentina,2075,55,270.5235,Medium
Argentina,2076,55,248.415,Medium
Argentina,2077,55,239.9955,Medium
Argentina,2078,55,234.255,Medium
Argentina,2079,55,236.822,Medium
Argentina,2080,55,237.9165,Medium
Argentina,2081,55,238.9195,Medium
Argentina,2082,55,239.9845,Medium
Argentina,2083,55,240.844,Medium
Argentina,2084,55,241.7835,Medium
Argentina,2085,55,242.9825,Medium
Argentina,2086,55,244.107,Medium
Argentina,2087,55,245.1175,Medium
Argentina,2088,55,246.161,Medium
Argentina,2089,55,247.0465,Medium
Argentina,2090,55,247.5865,Medium
Argentina,2091,55,247.9515,Medium
Argentina,2092,55,248.2145,Medium
Argentina,2093,55,248.045,Medium
Argentina,2094,55,247.267,Medium
Argentina,2095,55,246.021,Medium
Argentina,2096,55,244.2995,Medium
Argentina,2097,55,242.2405,Medium
Argentina,2098,55,240.176,Medium
Argentina,2099,55,237.9675,Medium
Argentina,2100,55,235.5035,Medium
Argentina,2024,56,226.0365,Medium
Argentina,2025,56,231.77,Medium
Argentina,2026,56,237.6265,Medium
Argentina,2027,56,244.1825,Medium
Argentina,2028,56,251.0875,Medium
Argentina,2029,56,257.841,Medium
Argentina,2030,56,265.8515,Medium
Argentina,2031,56,273.6895,Medium
Argentina,2032,56,281.351,Medium
Argentina,2033,56,289.478,Medium
Argentina,2034,56,295.621,Medium
Argentina,2035,56,299.4135,Medium
Argentina,2036,56,301.8595,Medium
Argentina,2037,56,302.909,Medium
Argentina,2038,56,303.2395,Medium
Argentina,2039,56,302.8155,Medium
Argentina,2040,56,303.03,Medium
Argentina,2041,56,303.47,Medium
Argentina,2042,56,304.8005,Medium
Argentina,2043,56,307.826,Medium
Argentina,2044,56,311.9725,Medium
Argentina,2045,56,315.9155,Medium
Argentina,2046,56,320.3035,Medium
Argentina,2047,56,324.9115,Medium
Argentina,2048,56,327.604,Medium
Argentina,2049,56,330.4885,Medium
Argentina,2050,56,333.1355,Medium
Argentina,2051,56,333.07,Medium
Argentina,2052,56,330.1105,Medium
Argentina,2053,56,326.706,Medium
Argentina,2054,56,325.1845,Medium
Argentina,2055,56,326.8155,Medium
Argentina,2056,56,327.871,Medium
Argentina,2057,56,326.0825,Medium
Argentina,2058,56,324.608,Medium
Argentina,2059,56,323.6835,Medium
Argentina,2060,56,323.761,Medium
Argentina,2061,56,326.3075,Medium
Argentina,2062,56,328.4415,Medium
Argentina,2063,56,328.787,Medium
Argentina,2064,56,335.3885,Medium
Argentina,2065,56,341.959,Medium
Argentina,2066,56,344.6785,Medium
Argentina,2067,56,348.107,Medium
Argentina,2068,56,344.082,Medium
Argentina,2069,56,343.3805,Medium
Argentina,2070,56,352.806,Medium
Argentina,2071,56,356.8785,Medium
Argentina,2072,56,348.6215,Medium
Argentina,2073,56,337.1005,Medium
Argentina,2074,56,325.496,Medium
Argentina,2075,56,304.858,Medium
Argentina,2076,56,269.925,Medium
Argentina,2077,56,247.8755,Medium
Argentina,2078,56,239.483,Medium
Argentina,2079,56,233.763,Medium
Argentina,2080,56,236.333,Medium
Argentina,2081,56,237.4345,Medium
Argentina,2082,56,238.4435,Medium
Argentina,2083,56,239.514,Medium
Argentina,2084,56,240.3805,Medium
Argentina,2085,56,241.3265,Medium
Argentina,2086,56,242.5315,Medium
Argentina,2087,56,243.662,Medium
Argentina,2088,56,244.6785,Medium
Argentina,2089,56,245.728,Medium
Argentina,2090,56,246.62,Medium
Argentina,2091,56,247.167,Medium
Argentina,2092,56,247.539,Medium
Argentina,2093,56,247.809,Medium
Argentina,2094,56,247.647,Medium
Argentina,2095,56,246.877,Medium
Argentina,2096,56,245.64,Medium
Argentina,2097,56,243.9285,Medium
Argentina,2098,56,241.879,Medium
Argentina,2099,56,239.8235,Medium
Argentina,2100,56,237.625,Medium
Argentina,2024,57,220.3215,Medium
Argentina,2025,57,224.8215,Medium
Argentina,2026,57,230.54,Medium
Argentina,2027,57,236.382,Medium
Argentina,2028,57,242.922,Medium
Argentina,2029,57,249.8095,Medium
Argentina,2030,57,256.5465,Medium
Argentina,2031,57,264.536,Medium
Argentina,2032,57,272.355,Medium
Argentina,2033,57,279.9995,Medium
Argentina,2034,57,288.109,Medium
Argentina,2035,57,294.244,Medium
Argentina,2036,57,298.039,Medium
Argentina,2037,57,300.494,Medium
Argentina,2038,57,301.5595,Medium
Argentina,2039,57,301.9085,Medium
Argentina,2040,57,301.5065,Medium
Argentina,2041,57,301.741,Medium
Argentina,2042,57,302.199,Medium
Argentina,2043,57,303.5425,Medium
Argentina,2044,57,306.5745,Medium
Argentina,2045,57,310.7235,Medium
Argentina,2046,57,314.669,Medium
Argentina,2047,57,319.0595,Medium
Argentina,2048,57,323.67,Medium
Argentina,2049,57,326.372,Medium
Argentina,2050,57,329.265,Medium
Argentina,2051,57,331.9205,Medium
Argentina,2052,57,331.873,Medium
Argentina,2053,57,328.9425,Medium
Argentina,2054,57,325.5685,Medium
Argentina,2055,57,324.07,Medium
Argentina,2056,57,325.713,Medium
Argentina,2057,57,326.7825,Medium
Argentina,2058,57,325.017,Medium
Argentina,2059,57,323.5645,Medium
Argentina,2060,57,322.66,Medium
Argentina,2061,57,322.7535,Medium
Argentina,2062,57,325.3085,Medium
Argentina,2063,57,327.4525,Medium
Argentina,2064,57,327.813,Medium
Argentina,2065,57,334.4115,Medium
Argentina,2066,57,340.979,Medium
Argentina,2067,57,343.7065,Medium
Argentina,2068,57,347.141,Medium
Argentina,2069,57,343.142,Medium
Argentina,2070,57,342.458,Medium
Argentina,2071,57,351.8745,Medium
Argentina,2072,57,355.9525,Medium
Argentina,2073,57,347.7325,Medium
Argentina,2074,57,336.2555,Medium
Argentina,2075,57,324.6945,Medium
Argentina,2076,57,304.12,Medium
Argentina,2077,57,269.2825,Medium
Argentina,2078,57,247.2965,Medium
Argentina,2079,57,238.933,Medium
Argentina,2080,57,233.2355,Medium
Argentina,2081,57,235.809,Medium
Argentina,2082,57,236.9165,Medium
Argentina,2083,57,237.932,Medium
Argentina,2084,57,239.0095,Medium
Argentina,2085,57,239.8835,Medium
Argentina,2086,57,240.837,Medium
Argentina,2087,57,242.0485,Medium
Argentina,2088,57,243.1855,Medium
Argentina,2089,57,244.2085,Medium
Argentina,2090,57,245.2645,Medium
Argentina,2091,57,246.1635,Medium
Argentina,2092,57,246.717,Medium
Argentina,2093,57,247.096,Medium
Argentina,2094,57,247.374,Medium
Argentina,2095,57,247.2205,Medium
Argentina,2096,57,246.46,Medium
Argentina,2097,57,245.233,Medium
Argentina,2098,57,243.5315,Medium
Argentina,2099,57,241.4925,Medium
Argentina,2100,57,239.4475,Medium
Argentina,2024,58,216.992,Medium
Argentina,2025,58,219.019,Medium
Argentina,2026,58,223.51,Medium
Argentina,2027,58,229.213,Medium
Argentina,2028,58,235.0405,Medium
Argentina,2029,58,241.5635,Medium
Argentina,2030,58,248.4315,Medium
Argentina,2031,58,255.151,Medium
Argentina,2032,58,263.1185,Medium
Argentina,2033,58,270.918,Medium
Argentina,2034,58,278.5455,Medium
Argentina,2035,58,286.6355,Medium
Argentina,2036,58,292.7605,Medium
Argentina,2037,58,296.5585,Medium
Argentina,2038,58,299.0245,Medium
Argentina,2039,58,300.107,Medium
Argentina,2040,58,300.4765,Medium
Argentina,2041,58,300.099,Medium
Argentina,2042,58,300.3535,Medium
Argentina,2043,58,300.8295,Medium
Argentina,2044,58,302.1885,Medium
Argentina,2045,58,305.228,Medium
Argentina,2046,58,309.379,Medium
Argentina,2047,58,313.3285,Medium
Argentina,2048,58,317.7215,Medium
Argentina,2049,58,322.334,Medium
Argentina,2050,58,325.0465,Medium
Argentina,2051,58,327.9485,Medium
Argentina,2052,58,330.6135,Medium
Argentina,2053,58,330.586,Medium
