location,year,age,value,variant
Argentina,2002,84,23.3315,Estimates
Argentina,2003,84,23.9875,Estimates
Argentina,2004,84,24.623,Estimates
Argentina,2005,84,25.3295,Estimates
Argentina,2006,84,26.1425,Estimates
Argentina,2007,84,26.8585,Estimates
Argentina,2008,84,27.5435,Estimates
Argentina,2009,84,28.3375,Estimates
Argentina,2010,84,29.0985,Estimates
Argentina,2011,84,29.8555,Estimates
Argentina,2012,84,30.576,Estimates
Argentina,2013,84,31.1845,Estimates
Argentina,2014,84,31.834,Estimates
Argentina,2015,84,32.684,Estimates
Argentina,2016,84,33.5815,Estimates
Argentina,2017,84,34.5795,Estimates
Argentina,2018,84,35.7825,Estimates
Argentina,2019,84,36.988,Estimates
Argentina,2020,84,37.7755,Estimates
Argentina,2021,84,37.9695,Estimates
Argentina,2022,84,38.0225,Estimates
Argentina,2023,84,38.753,Estimates
Argentina,1950,85,2.128,Estimates
Argentina,1951,85,1.9605,Estimates
Argentina,1952,85,1.837,Estimates
Argentina,1953,85,1.7215,Estimates
Argentina,1954,85,1.6105,Estimates
Argentina,1955,85,1.512,Estimates
Argentina,1956,85,1.4465,Estimates
Argentina,1957,85,1.412,Estimates
Argentina,1958,85,1.4175,Estimates
Argentina,1959,85,1.4675,Estimates
Argentina,1960,85,1.53,Estimates
Argentina,1961,85,1.6125,Estimates
Argentina,1962,85,1.7125,Estimates
Argentina,1963,85,1.8325,Estimates
Argentina,1964,85,1.9775,Estimates
Argentina,1965,85,2.157,Estimates
Argentina,1966,85,2.3645,Estimates
Argentina,1967,85,2.5835,Estimates
Argentina,1968,85,2.8185,Estimates
Argentina,1969,85,3.0675,Estimates
Argentina,1970,85,3.3485,Estimates
Argentina,1971,85,3.707,Estimates
Argentina,1972,85,4.118,Estimates
Argentina,1973,85,4.509,Estimates
Argentina,1974,85,4.8655,Estimates
Argentina,1975,85,5.183,Estimates
Argentina,1976,85,5.478,Estimates
Argentina,1977,85,5.7525,Estimates
Argentina,1978,85,5.999,Estimates
Argentina,1979,85,6.233,Estimates
Argentina,1980,85,6.4475,Estimates
Argentina,1981,85,6.7,Estimates
Argentina,1982,85,6.966,Estimates
Argentina,1983,85,7.22,Estimates
Argentina,1984,85,7.517,Estimates
Argentina,1985,85,7.8795,Estimates
Argentina,1986,85,8.321,Estimates
Argentina,1987,85,8.8195,Estimates
Argentina,1988,85,9.35,Estimates
Argentina,1989,85,9.884,Estimates
Argentina,1990,85,10.384,Estimates
Argentina,1991,85,10.8975,Estimates
Argentina,1992,85,11.4485,Estimates
Argentina,1993,85,11.9985,Estimates
Argentina,1994,85,12.6765,Estimates
Argentina,1995,85,13.446,Estimates
Argentina,1996,85,14.3005,Estimates
Argentina,1997,85,15.332,Estimates
Argentina,1998,85,16.354,Estimates
Argentina,1999,85,17.282,Estimates
Argentina,2000,85,18.2005,Estimates
Argentina,2001,85,19.04,Estimates
Argentina,2002,85,19.7055,Estimates
Argentina,2003,85,20.1985,Estimates
Argentina,2004,85,20.7385,Estimates
Argentina,2005,85,21.4065,Estimates
Argentina,2006,85,22.108,Estimates
Argentina,2007,85,22.749,Estimates
Argentina,2008,85,23.422,Estimates
Argentina,2009,85,24.198,Estimates
Argentina,2010,85,24.8485,Estimates
Argentina,2011,85,25.4865,Estimates
Argentina,2012,85,26.1975,Estimates
Argentina,2013,85,26.857,Estimates
Argentina,2014,85,27.439,Estimates
Argentina,2015,85,28.0565,Estimates
Argentina,2016,85,28.7345,Estimates
Argentina,2017,85,29.5675,Estimates
Argentina,2018,85,30.6385,Estimates
Argentina,2019,85,31.75,Estimates
Argentina,2020,85,32.5765,Estimates
Argentina,2021,85,32.909,Estimates
Argentina,2022,85,32.959,Estimates
Argentina,2023,85,33.4475,Estimates
Argentina,1950,86,1.6485,Estimates
Argentina,1951,86,1.5115,Estimates
Argentina,1952,86,1.4065,Estimates
Argentina,1953,86,1.3205,Estimates
Argentina,1954,86,1.236,Estimates
Argentina,1955,86,1.1465,Estimates
Argentina,1956,86,1.077,Estimates
Argentina,1957,86,1.035,Estimates
Argentina,1958,86,1.02,Estimates
Argentina,1959,86,1.0375,Estimates
Argentina,1960,86,1.0685,Estimates
Argentina,1961,86,1.122,Estimates
Argentina,1962,86,1.188,Estimates
Argentina,1963,86,1.264,Estimates
Argentina,1964,86,1.356,Estimates
Argentina,1965,86,1.4745,Estimates
Argentina,1966,86,1.624,Estimates
Argentina,1967,86,1.7845,Estimates
Argentina,1968,86,1.947,Estimates
Argentina,1969,86,2.118,Estimates
Argentina,1970,86,2.329,Estimates
Argentina,1971,86,2.6045,Estimates
Argentina,1972,86,2.924,Estimates
Argentina,1973,86,3.252,Estimates
Argentina,1974,86,3.5725,Estimates
Argentina,1975,86,3.855,Estimates
Argentina,1976,86,4.107,Estimates
Argentina,1977,86,4.3455,Estimates
Argentina,1978,86,4.561,Estimates
Argentina,1979,86,4.7575,Estimates
Argentina,1980,86,4.923,Estimates
Argentina,1981,86,5.1225,Estimates
Argentina,1982,86,5.331,Estimates
Argentina,1983,86,5.503,Estimates
Argentina,1984,86,5.697,Estimates
Argentina,1985,86,5.975,Estimates
Argentina,1986,86,6.3355,Estimates
Argentina,1987,86,6.741,Estimates
Argentina,1988,86,7.198,Estimates
Argentina,1989,86,7.684,Estimates
Argentina,1990,86,8.1395,Estimates
Argentina,1991,86,8.593,Estimates
Argentina,1992,86,9.0825,Estimates
Argentina,1993,86,9.5635,Estimates
Argentina,1994,86,10.1365,Estimates
Argentina,1995,86,10.7785,Estimates
Argentina,1996,86,11.465,Estimates
Argentina,1997,86,12.294,Estimates
Argentina,1998,86,13.164,Estimates
Argentina,1999,86,14.005,Estimates
Argentina,2000,86,14.8185,Estimates
Argentina,2001,86,15.642,Estimates
Argentina,2002,86,16.393,Estimates
Argentina,2003,86,16.882,Estimates
Argentina,2004,86,17.287,Estimates
Argentina,2005,86,17.856,Estimates
Argentina,2006,86,18.506,Estimates
Argentina,2007,86,19.056,Estimates
Argentina,2008,86,19.6595,Estimates
Argentina,2009,86,20.4065,Estimates
Argentina,2010,86,21.043,Estimates
Argentina,2011,86,21.5825,Estimates
Argentina,2012,86,22.192,Estimates
Argentina,2013,86,22.8485,Estimates
Argentina,2014,86,23.4655,Estimates
Argentina,2015,86,23.9915,Estimates
Argentina,2016,86,24.448,Estimates
Argentina,2017,86,25.0605,Estimates
Argentina,2018,86,25.9365,Estimates
Argentina,2019,86,26.9085,Estimates
Argentina,2020,86,27.659,Estimates
Argentina,2021,86,28.066,Estimates
Argentina,2022,86,28.2415,Estimates
Argentina,2023,86,28.669,Estimates
Argentina,1950,87,1.246,Estimates
Argentina,1951,87,1.143,Estimates
Argentina,1952,87,1.0595,Estimates
Argentina,1953,87,0.988,Estimates
Argentina,1954,87,0.927,Estimates
Argentina,1955,87,0.86,Estimates
Argentina,1956,87,0.798,Estimates
Argentina,1957,87,0.753,Estimates
Argentina,1958,87,0.7305,Estimates
Argentina,1959,87,0.7305,Estimates
Argentina,1960,87,0.739,Estimates
Argentina,1961,87,0.767,Estimates
Argentina,1962,87,0.809,Estimates
Argentina,1963,87,0.858,Estimates
Argentina,1964,87,0.9155,Estimates
Argentina,1965,87,0.99,Estimates
Argentina,1966,87,1.0875,Estimates
Argentina,1967,87,1.2005,Estimates
Argentina,1968,87,1.3165,Estimates
Argentina,1969,87,1.4315,Estimates
Argentina,1970,87,1.5745,Estimates
Argentina,1971,87,1.7765,Estimates
Argentina,1972,87,2.016,Estimates
Argentina,1973,87,2.266,Estimates
Argentina,1974,87,2.5295,Estimates
Argentina,1975,87,2.78,Estimates
Argentina,1976,87,3.001,Estimates
Argentina,1977,87,3.201,Estimates
Argentina,1978,87,3.3855,Estimates
Argentina,1979,87,3.5545,Estimates
Argentina,1980,87,3.692,Estimates
Argentina,1981,87,3.844,Estimates
Argentina,1982,87,4.005,Estimates
Argentina,1983,87,4.1345,Estimates
Argentina,1984,87,4.263,Estimates
Argentina,1985,87,4.4505,Estimates
Argentina,1986,87,4.7265,Estimates
Argentina,1987,87,5.0525,Estimates
Argentina,1988,87,5.4195,Estimates
Argentina,1989,87,5.831,Estimates
Argentina,1990,87,6.24,Estimates
Argentina,1991,87,6.6455,Estimates
Argentina,1992,87,7.069,Estimates
Argentina,1993,87,7.489,Estimates
Argentina,1994,87,7.9805,Estimates
Argentina,1995,87,8.5165,Estimates
Argentina,1996,87,9.082,Estimates
Argentina,1997,87,9.741,Estimates
Argentina,1998,87,10.43,Estimates
Argentina,1999,87,11.1395,Estimates
Argentina,2000,87,11.8675,Estimates
Argentina,2001,87,12.589,Estimates
Argentina,2002,87,13.315,Estimates
Argentina,2003,87,13.885,Estimates
Argentina,2004,87,14.2895,Estimates
Argentina,2005,87,14.728,Estimates
Argentina,2006,87,15.2765,Estimates
Argentina,2007,87,15.7845,Estimates
Argentina,2008,87,16.3025,Estimates
Argentina,2009,87,16.97,Estimates
Argentina,2010,87,17.583,Estimates
Argentina,2011,87,18.1085,Estimates
Argentina,2012,87,18.6325,Estimates
Argentina,2013,87,19.2035,Estimates
Argentina,2014,87,19.808,Estimates
Argentina,2015,87,20.3395,Estimates
Argentina,2016,87,20.705,Estimates
Argentina,2017,87,21.103,Estimates
Argentina,2018,87,21.7465,Estimates
Argentina,2019,87,22.5295,Estimates
Argentina,2020,87,23.168,Estimates
Argentina,2021,87,23.549,Estimates
Argentina,2022,87,23.793,Estimates
Argentina,2023,87,24.272,Estimates
Argentina,1950,88,0.93,Estimates
Argentina,1951,88,0.8415,Estimates
Argentina,1952,88,0.781,Estimates
Argentina,1953,88,0.726,Estimates
Argentina,1954,88,0.6765,Estimates
Argentina,1955,88,0.6285,Estimates
Argentina,1956,88,0.5835,Estimates
Argentina,1957,88,0.5445,Estimates
Argentina,1958,88,0.519,Estimates
Argentina,1959,88,0.5115,Estimates
Argentina,1960,88,0.5085,Estimates
Argentina,1961,88,0.5185,Estimates
Argentina,1962,88,0.5405,Estimates
Argentina,1963,88,0.571,Estimates
Argentina,1964,88,0.6075,Estimates
Argentina,1965,88,0.653,Estimates
Argentina,1966,88,0.7135,Estimates
Argentina,1967,88,0.786,Estimates
Argentina,1968,88,0.866,Estimates
Argentina,1969,88,0.946,Estimates
Argentina,1970,88,1.0405,Estimates
Argentina,1971,88,1.176,Estimates
Argentina,1972,88,1.3475,Estimates
Argentina,1973,88,1.531,Estimates
Argentina,1974,88,1.728,Estimates
Argentina,1975,88,1.9305,Estimates
Argentina,1976,88,2.123,Estimates
Argentina,1977,88,2.295,Estimates
Argentina,1978,88,2.4475,Estimates
Argentina,1979,88,2.5895,Estimates
Argentina,1980,88,2.7065,Estimates
Argentina,1981,88,2.83,Estimates
Argentina,1982,88,2.9505,Estimates
Argentina,1983,88,3.047,Estimates
Argentina,1984,88,3.142,Estimates
Argentina,1985,88,3.2695,Estimates
Argentina,1986,88,3.4595,Estimates
Argentina,1987,88,3.707,Estimates
Argentina,1988,88,3.9975,Estimates
Argentina,1989,88,4.323,Estimates
Argentina,1990,88,4.664,Estimates
Argentina,1991,88,5.0205,Estimates
Argentina,1992,88,5.3905,Estimates
Argentina,1993,88,5.748,Estimates
Argentina,1994,88,6.1665,Estimates
Argentina,1995,88,6.619,Estimates
Argentina,1996,88,7.0855,Estimates
Argentina,1997,88,7.619,Estimates
Argentina,1998,88,8.159,Estimates
Argentina,1999,88,8.715,Estimates
Argentina,2000,88,9.3205,Estimates
Argentina,2001,88,9.9555,Estimates
Argentina,2002,88,10.5835,Estimates
Argentina,2003,88,11.137,Estimates
Argentina,2004,88,11.608,Estimates
Argentina,2005,88,12.0295,Estimates
Argentina,2006,88,12.452,Estimates
Argentina,2007,88,12.875,Estimates
Argentina,2008,88,13.349,Estimates
Argentina,2009,88,13.923,Estimates
Argentina,2010,88,14.4665,Estimates
Argentina,2011,88,14.968,Estimates
Argentina,2012,88,15.4745,Estimates
Argentina,2013,88,15.97,Estimates
Argentina,2014,88,16.4915,Estimates
Argentina,2015,88,16.995,Estimates
Argentina,2016,88,17.36,Estimates
Argentina,2017,88,17.6665,Estimates
Argentina,2018,88,18.0985,Estimates
Argentina,2019,88,18.6675,Estimates
Argentina,2020,88,19.155,Estimates
Argentina,2021,88,19.4785,Estimates
Argentina,2022,88,19.7065,Estimates
Argentina,2023,88,20.189,Estimates
Argentina,1950,89,0.696,Estimates
Argentina,1951,89,0.6105,Estimates
Argentina,1952,89,0.5595,Estimates
Argentina,1953,89,0.5205,Estimates
Argentina,1954,89,0.4835,Estimates
Argentina,1955,89,0.446,Estimates
Argentina,1956,89,0.4145,Estimates
Argentina,1957,89,0.387,Estimates
Argentina,1958,89,0.365,Estimates
Argentina,1959,89,0.354,Estimates
Argentina,1960,89,0.347,Estimates
Argentina,1961,89,0.348,Estimates
Argentina,1962,89,0.3565,Estimates
Argentina,1963,89,0.3725,Estimates
Argentina,1964,89,0.3945,Estimates
Argentina,1965,89,0.4225,Estimates
Argentina,1966,89,0.4595,Estimates
Argentina,1967,89,0.5035,Estimates
Argentina,1968,89,0.553,Estimates
Argentina,1969,89,0.6065,Estimates
Argentina,1970,89,0.671,Estimates
Argentina,1971,89,0.76,Estimates
Argentina,1972,89,0.8725,Estimates
Argentina,1973,89,1.001,Estimates
Argentina,1974,89,1.1435,Estimates
Argentina,1975,89,1.292,Estimates
Argentina,1976,89,1.444,Estimates
Argentina,1977,89,1.5905,Estimates
Argentina,1978,89,1.7195,Estimates
Argentina,1979,89,1.8345,Estimates
Argentina,1980,89,1.932,Estimates
Argentina,1981,89,2.034,Estimates
Argentina,1982,89,2.129,Estimates
Argentina,1983,89,2.1975,Estimates
Argentina,1984,89,2.2665,Estimates
Argentina,1985,89,2.3615,Estimates
Argentina,1986,89,2.4935,Estimates
Argentina,1987,89,2.664,Estimates
Argentina,1988,89,2.882,Estimates
Argentina,1989,89,3.1355,Estimates
Argentina,1990,89,3.402,Estimates
Argentina,1991,89,3.6945,Estimates
Argentina,1992,89,4.0115,Estimates
Argentina,1993,89,4.3175,Estimates
Argentina,1994,89,4.6655,Estimates
Argentina,1995,89,5.044,Estimates
Argentina,1996,89,5.4315,Estimates
Argentina,1997,89,5.864,Estimates
Argentina,1998,89,6.2945,Estimates
Argentina,1999,89,6.724,Estimates
Argentina,2000,89,7.193,Estimates
Argentina,2001,89,7.7135,Estimates
Argentina,2002,89,8.257,Estimates
Argentina,2003,89,8.729,Estimates
Argentina,2004,89,9.1795,Estimates
Argentina,2005,89,9.6395,Estimates
Argentina,2006,89,10.0355,Estimates
Argentina,2007,89,10.3525,Estimates
Argentina,2008,89,10.745,Estimates
Argentina,2009,89,11.2605,Estimates
Argentina,2010,89,11.7205,Estimates
Argentina,2011,89,12.158,Estimates
Argentina,2012,89,12.634,Estimates
Argentina,2013,89,13.1065,Estimates
Argentina,2014,89,13.5545,Estimates
Argentina,2015,89,13.979,Estimates
Argentina,2016,89,14.3215,Estimates
Argentina,2017,89,14.6205,Estimates
Argentina,2018,89,14.9585,Estimates
Argentina,2019,89,15.339,Estimates
Argentina,2020,89,15.659,Estimates
Argentina,2021,89,15.891,Estimates
Argentina,2022,89,16.0765,Estimates
Argentina,2023,89,16.492,Estimates
Argentina,1950,90,0.4955,Estimates
Argentina,1951,90,0.4425,Estimates
Argentina,1952,90,0.3935,Estimates
Argentina,1953,90,0.362,Estimates
Argentina,1954,90,0.337,Estimates
Argentina,1955,90,0.3095,Estimates
Argentina,1956,90,0.2855,Estimates
Argentina,1957,90,0.2675,Estimates
Argentina,1958,90,0.2525,Estimates
Argentina,1959,90,0.2425,Estimates
Argentina,1960,90,0.234,Estimates
Argentina,1961,90,0.231,Estimates
Argentina,1962,90,0.2325,Estimates
Argentina,1963,90,0.239,Estimates
Argentina,1964,90,0.2505,Estimates
Argentina,1965,90,0.2675,Estimates
Argentina,1966,90,0.29,Estimates
Argentina,1967,90,0.316,Estimates
Argentina,1968,90,0.345,Estimates
Argentina,1969,90,0.377,Estimates
Argentina,1970,90,0.419,Estimates
Argentina,1971,90,0.478,Estimates
Argentina,1972,90,0.5505,Estimates
Argentina,1973,90,0.633,Estimates
Argentina,1974,90,0.7305,Estimates
Argentina,1975,90,0.8355,Estimates
Argentina,1976,90,0.945,Estimates
Argentina,1977,90,1.058,Estimates
Argentina,1978,90,1.1655,Estimates
Argentina,1979,90,1.261,Estimates
Argentina,1980,90,1.339,Estimates
Argentina,1981,90,1.421,Estimates
Argentina,1982,90,1.4975,Estimates
Argentina,1983,90,1.5505,Estimates
Argentina,1984,90,1.598,Estimates
Argentina,1985,90,1.667,Estimates
Argentina,1986,90,1.7645,Estimates
Argentina,1987,90,1.883,Estimates
Argentina,1988,90,2.0325,Estimates
Argentina,1989,90,2.2195,Estimates
Argentina,1990,90,2.4235,Estimates
Argentina,1991,90,2.6485,Estimates
Argentina,1992,90,2.9035,Estimates
Argentina,1993,90,3.161,Estimates
Argentina,1994,90,3.451,Estimates
Argentina,1995,90,3.7595,Estimates
Argentina,1996,90,4.0785,Estimates
Argentina,1997,90,4.4305,Estimates
Argentina,1998,90,4.7735,Estimates
Argentina,1999,90,5.112,Estimates
Argentina,2000,90,5.4695,Estimates
Argentina,2001,90,5.8655,Estimates
Argentina,2002,90,6.3035,Estimates
Argentina,2003,90,6.7055,Estimates
Argentina,2004,90,7.0815,Estimates
Argentina,2005,90,7.507,Estimates
Argentina,2006,90,7.9225,Estimates
Argentina,2007,90,8.2165,Estimates
Argentina,2008,90,8.5105,Estimates
Argentina,2009,90,8.9365,Estimates
Argentina,2010,90,9.3425,Estimates
Argentina,2011,90,9.7055,Estimates
Argentina,2012,90,10.114,Estimates
Argentina,2013,90,10.549,Estimates
Argentina,2014,90,10.9685,Estimates
Argentina,2015,90,11.328,Estimates
Argentina,2016,90,11.609,Estimates
Argentina,2017,90,11.8855,Estimates
Argentina,2018,90,12.207,Estimates
Argentina,2019,90,12.503,Estimates
Argentina,2020,90,12.681,Estimates
Argentina,2021,90,12.8075,Estimates
Argentina,2022,90,12.926,Estimates
Argentina,2023,90,13.258,Estimates
Argentina,1950,91,0.368,Estimates
Argentina,1951,91,0.304,Estimates
Argentina,1952,91,0.2755,Estimates
Argentina,1953,91,0.246,Estimates
Argentina,1954,91,0.2265,Estimates
Argentina,1955,91,0.2085,Estimates
Argentina,1956,91,0.1915,Estimates
Argentina,1957,91,0.178,Estimates
Argentina,1958,91,0.1685,Estimates
Argentina,1959,91,0.1625,Estimates
Argentina,1960,91,0.1555,Estimates
Argentina,1961,91,0.151,Estimates
Argentina,1962,91,0.15,Estimates
Argentina,1963,91,0.1515,Estimates
Argentina,1964,91,0.156,Estimates
Argentina,1965,91,0.1645,Estimates
Argentina,1966,91,0.178,Estimates
Argentina,1967,91,0.194,Estimates
Argentina,1968,91,0.2105,Estimates
Argentina,1969,91,0.2285,Estimates
Argentina,1970,91,0.253,Estimates
Argentina,1971,91,0.2905,Estimates
Argentina,1972,91,0.3375,Estimates
Argentina,1973,91,0.3895,Estimates
Argentina,1974,91,0.451,Estimates
Argentina,1975,91,0.521,Estimates
Argentina,1976,91,0.596,Estimates
Argentina,1977,91,0.6755,Estimates
Argentina,1978,91,0.757,Estimates
Argentina,1979,91,0.8345,Estimates
Argentina,1980,91,0.898,Estimates
Argentina,1981,91,0.961,Estimates
Argentina,1982,91,1.021,Estimates
Argentina,1983,91,1.0635,Estimates
Argentina,1984,91,1.0995,Estimates
Argentina,1985,91,1.1475,Estimates
Argentina,1986,91,1.2175,Estimates
Argentina,1987,91,1.3035,Estimates
Argentina,1988,91,1.4065,Estimates
Argentina,1989,91,1.534,Estimates
Argentina,1990,91,1.682,Estimates
Argentina,1991,91,1.851,Estimates
Argentina,1992,91,2.0435,Estimates
Argentina,1993,91,2.2465,Estimates
Argentina,1994,91,2.4835,Estimates
Argentina,1995,91,2.735,Estimates
Argentina,1996,91,2.9905,Estimates
Argentina,1997,91,3.274,Estimates
Argentina,1998,91,3.549,Estimates
Argentina,1999,91,3.8145,Estimates
Argentina,2000,91,4.0915,Estimates
Argentina,2001,91,4.389,Estimates
Argentina,2002,91,4.7175,Estimates
Argentina,2003,91,5.0335,Estimates
Argentina,2004,91,5.3465,Estimates
Argentina,2005,91,5.695,Estimates
Argentina,2006,91,6.07,Estimates
Argentina,2007,91,6.378,Estimates
Argentina,2008,91,6.644,Estimates
Argentina,2009,91,6.9695,Estimates
Argentina,2010,91,7.2965,Estimates
Argentina,2011,91,7.609,Estimates
Argentina,2012,91,7.9415,Estimates
Argentina,2013,91,8.308,Estimates
Argentina,2014,91,8.687,Estimates
Argentina,2015,91,9.022,Estimates
Argentina,2016,91,9.256,Estimates
Argentina,2017,91,9.48,Estimates
Argentina,2018,91,9.774,Estimates
Argentina,2019,91,10.051,Estimates
Argentina,2020,91,10.177,Estimates
Argentina,2021,91,10.2185,Estimates
Argentina,2022,91,10.259,Estimates
Argentina,2023,91,10.4925,Estimates
Argentina,1950,92,0.2945,Estimates
Argentina,1951,92,0.2165,Estimates
Argentina,1952,92,0.182,Estimates
Argentina,1953,92,0.166,Estimates
Argentina,1954,92,0.1485,Estimates
Argentina,1955,92,0.1345,Estimates
Argentina,1956,92,0.1235,Estimates
Argentina,1957,92,0.1145,Estimates
Argentina,1958,92,0.108,Estimates
Argentina,1959,92,0.105,Estimates
Argentina,1960,92,0.1005,Estimates
Argentina,1961,92,0.0965,Estimates
Argentina,1962,92,0.0945,Estimates
Argentina,1963,92,0.094,Estimates
Argentina,1964,92,0.095,Estimates
Argentina,1965,92,0.099,Estimates
Argentina,1966,92,0.106,Estimates
Argentina,1967,92,0.115,Estimates
Argentina,1968,92,0.1245,Estimates
Argentina,1969,92,0.1345,Estimates
Argentina,1970,92,0.1485,Estimates
Argentina,1971,92,0.1705,Estimates
Argentina,1972,92,0.1995,Estimates
Argentina,1973,92,0.232,Estimates
Argentina,1974,92,0.2695,Estimates
Argentina,1975,92,0.3125,Estimates
Argentina,1976,92,0.3615,Estimates
Argentina,1977,92,0.4145,Estimates
Argentina,1978,92,0.47,Estimates
Argentina,1979,92,0.527,Estimates
Argentina,1980,92,0.578,Estimates
Argentina,1981,92,0.6275,Estimates
Argentina,1982,92,0.6725,Estimates
Argentina,1983,92,0.7055,Estimates
Argentina,1984,92,0.7335,Estimates
Argentina,1985,92,0.769,Estimates
Argentina,1986,92,0.8175,Estimates
Argentina,1987,92,0.878,Estimates
Argentina,1988,92,0.951,Estimates
Argentina,1989,92,1.0375,Estimates
Argentina,1990,92,1.137,Estimates
Argentina,1991,92,1.2575,Estimates
Argentina,1992,92,1.399,Estimates
Argentina,1993,92,1.5495,Estimates
Argentina,1994,92,1.7325,Estimates
Argentina,1995,92,1.933,Estimates
Argentina,1996,92,2.137,Estimates
Argentina,1997,92,2.3595,Estimates
Argentina,1998,92,2.577,Estimates
Argentina,1999,92,2.786,Estimates
Argentina,2000,92,3.0,Estimates
Argentina,2001,92,3.2285,Estimates
Argentina,2002,92,3.472,Estimates
Argentina,2003,92,3.701,Estimates
Argentina,2004,92,3.9405,Estimates
Argentina,2005,92,4.2235,Estimates
Argentina,2006,92,4.5255,Estimates
Argentina,2007,92,4.8005,Estimates
Argentina,2008,92,5.069,Estimates
Argentina,2009,92,5.3525,Estimates
Argentina,2010,92,5.594,Estimates
Argentina,2011,92,5.8385,Estimates
Argentina,2012,92,6.1175,Estimates
Argentina,2013,92,6.4095,Estimates
Argentina,2014,92,6.723,Estimates
Argentina,2015,92,7.0235,Estimates
Argentina,2016,92,7.2445,Estimates
Argentina,2017,92,7.4295,Estimates
Argentina,2018,92,7.67,Estimates
Argentina,2019,92,7.919,Estimates
Argentina,2020,92,8.0465,Estimates
Argentina,2021,92,8.072,Estimates
Argentina,2022,92,8.053,Estimates
Argentina,2023,92,8.188,Estimates
Argentina,1950,93,0.2075,Estimates
Argentina,1951,93,0.1665,Estimates
Argentina,1952,93,0.125,Estimates
Argentina,1953,93,0.1055,Estimates
Argentina,1954,93,0.096,Estimates
Argentina,1955,93,0.0845,Estimates
Argentina,1956,93,0.0765,Estimates
Argentina,1957,93,0.071,Estimates
Argentina,1958,93,0.067,Estimates
Argentina,1959,93,0.0645,Estimates
Argentina,1960,93,0.062,Estimates
Argentina,1961,93,0.06,Estimates
Argentina,1962,93,0.058,Estimates
Argentina,1963,93,0.057,Estimates
Argentina,1964,93,0.057,Estimates
Argentina,1965,93,0.0585,Estimates
Argentina,1966,93,0.062,Estimates
Argentina,1967,93,0.0665,Estimates
Argentina,1968,93,0.0715,Estimates
Argentina,1969,93,0.077,Estimates
Argentina,1970,93,0.0845,Estimates
Argentina,1971,93,0.0965,Estimates
Argentina,1972,93,0.1135,Estimates
Argentina,1973,93,0.1335,Estimates
Argentina,1974,93,0.1565,Estimates
Argentina,1975,93,0.182,Estimates
Argentina,1976,93,0.211,Estimates
Argentina,1977,93,0.2445,Estimates
Argentina,1978,93,0.2805,Estimates
Argentina,1979,93,0.3185,Estimates
Argentina,1980,93,0.355,Estimates
Argentina,1981,93,0.393,Estimates
Argentina,1982,93,0.427,Estimates
Argentina,1983,93,0.4515,Estimates
Argentina,1984,93,0.473,Estimates
Argentina,1985,93,0.499,Estimates
Argentina,1986,93,0.5335,Estimates
Argentina,1987,93,0.5745,Estimates
Argentina,1988,93,0.625,Estimates
Argentina,1989,93,0.6855,Estimates
Argentina,1990,93,0.752,Estimates
Argentina,1991,93,0.8315,Estimates
Argentina,1992,93,0.9305,Estimates
Argentina,1993,93,1.0395,Estimates
Argentina,1994,93,1.1725,Estimates
Argentina,1995,93,1.3235,Estimates
Argentina,1996,93,1.483,Estimates
Argentina,1997,93,1.657,Estimates
Argentina,1998,93,1.825,Estimates
Argentina,1999,93,1.987,Estimates
Argentina,2000,93,2.152,Estimates
Argentina,2001,93,2.326,Estimates
Argentina,2002,93,2.51,Estimates
Argentina,2003,93,2.6745,Estimates
Argentina,2004,93,2.8435,Estimates
Argentina,2005,93,3.0565,Estimates
Argentina,2006,93,3.297,Estimates
Argentina,2007,93,3.5145,Estimates
Argentina,2008,93,3.748,Estimates
Argentina,2009,93,4.0145,Estimates
Argentina,2010,93,4.2205,Estimates
Argentina,2011,93,4.3955,Estimates
Argentina,2012,93,4.61,Estimates
Argentina,2013,93,4.849,Estimates
Argentina,2014,93,5.0945,Estimates
Argentina,2015,93,5.34,Estimates
Argentina,2016,93,5.539,Estimates
Argentina,2017,93,5.711,Estimates
Argentina,2018,93,5.9075,Estimates
Argentina,2019,93,6.108,Estimates
Argentina,2020,93,6.229,Estimates
Argentina,2021,93,6.277,Estimates
Argentina,2022,93,6.254,Estimates
Argentina,2023,93,6.313,Estimates
Argentina,1950,94,0.11,Estimates
Argentina,1951,94,0.1125,Estimates
Argentina,1952,94,0.0915,Estimates
Argentina,1953,94,0.069,Estimates
Argentina,1954,94,0.0585,Estimates
Argentina,1955,94,0.0525,Estimates
Argentina,1956,94,0.046,Estimates
Argentina,1957,94,0.042,Estimates
Argentina,1958,94,0.04,Estimates
Argentina,1959,94,0.039,Estimates
Argentina,1960,94,0.037,Estimates
Argentina,1961,94,0.036,Estimates
Argentina,1962,94,0.035,Estimates
Argentina,1963,94,0.034,Estimates
Argentina,1964,94,0.0335,Estimates
Argentina,1965,94,0.0335,Estimates
Argentina,1966,94,0.035,Estimates
Argentina,1967,94,0.037,Estimates
Argentina,1968,94,0.0395,Estimates
Argentina,1969,94,0.0425,Estimates
Argentina,1970,94,0.0465,Estimates
Argentina,1971,94,0.0535,Estimates
Argentina,1972,94,0.063,Estimates
Argentina,1973,94,0.074,Estimates
Argentina,1974,94,0.0875,Estimates
Argentina,1975,94,0.1025,Estimates
Argentina,1976,94,0.119,Estimates
Argentina,1977,94,0.1385,Estimates
Argentina,1978,94,0.161,Estimates
